Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Product_ID,Product_Name,Category,Brand,Color,Size,Quantity,Price,Discount_Percent,Sales,Profit,Payment_Method,Inventory_Stock
ORD10575,2026-12-17,CUST1117,Customer_1575,Male,31,Delhi,Delhi,P020,Sweatshirt,Sportswear,UrbanWear,Red,XXL,1,1699,10,1529.1,227.49,Cash,81
ORD10576,2026-03-16,CUST1289,Customer_1576,Female,56,Pune,Maharashtra,P006,Running Shoes,Footwear,SportX,Red,L,5,3599,15,15295.75,3760.35,UPI,39
ORD10577,2025-02-15,CUST1236,Customer_1577,Female,31,Mumbai,Maharashtra,P016,Denim Jacket,Outerwear,DenimCo,Pink,XXL,4,3199,5,12156.2,1547.29,Debit Card,41
ORD10578,2026-05-23,CUST1082,Customer_1578,Female,57,Chennai,Tamil Nadu,P001,Classic T-Shirt,T-Shirts,UrbanWear,Yellow,L,5,799,30,2796.5,743.23,Debit Card,29
ORD10579,2025-03-02,CUST1431,Customer_1579,Male,58,Hyderabad,Telangana,P014,Blazer,Formal Wear,OfficeLine,White,XL,2,3499,10,6298.2,1137.95,UPI,57
ORD10580,2025-05-15,CUST1176,Customer_1580,Male,58,Kolkata,West Bengal,P010,Polo Shirt,T-Shirts,StyleHub,White,M,3,1299,20,3117.6,894.52,Debit Card,81
ORD10581,2025-11-24,CUST1352,Customer_1581,Male,23,Delhi,Delhi,P010,Polo Shirt,T-Shirts,StyleHub,White,XL,5,1299,25,4871.25,660.25,Cash,32
ORD10582,2026-07-16,CUST1236,Customer_1582,Male,45,Jaipur,Rajasthan,P015,Track Pants,Sportswear,SportX,Grey,L,4,1599,25,4797.0,670.73,Net Banking,21
ORD10583,2025-11-14,CUST1345,Customer_1583,Male,24,Bengaluru,Karnataka,P002,Slim Fit Jeans,Jeans,DenimCo,Beige,L,1,2499,25,1874.25,455.12,UPI,40
ORD10584,2025-12-08,CUST1325,Customer_1584,Female,57,Delhi,Delhi,P007,Formal Trousers,Trousers,OfficeLine,Blue,L,2,1999,10,3598.2,604.94,UPI,64
ORD10585,2026-06-29,CUST1459,Customer_1585,Female,53,Kakinada,Andhra Pradesh,P004,Hoodie,Outerwear,UrbanWear,Red,S,1,2199,20,1759.2,214.99,UPI,26
ORD10586,2025-09-01,CUST1413,Customer_1586,Female,56,Pune,Maharashtra,P005,Summer Dress,Dresses,Elegance,Red,M,2,2999,5,5698.1,1349.28,Debit Card,68
ORD10587,2026-05-08,CUST1058,Customer_1587,Female,48,Hyderabad,Telangana,P009,Sneakers,Footwear,SportX,Black,XL,3,3299,15,8412.45,2520.63,Debit Card,92
ORD10588,2026-10-13,CUST1463,Customer_1588,Female,39,Hyderabad,Telangana,P010,Polo Shirt,T-Shirts,StyleHub,Red,XL,3,1299,10,3507.3,989.42,Credit Card,30
ORD10589,2026-01-16,CUST1291,Customer_1589,Female,58,Jaipur,Rajasthan,P018,Anarkali Dress,Dresses,Elegance,Green,XL,3,3299,10,8907.3,1513.85,Debit Card,90
ORD10590,2025-01-30,CUST1312,Customer_1590,Female,38,Bhubaneswar,Odisha,P009,Sneakers,Footwear,SportX,Grey,XL,2,3299,10,5938.2,793.13,Debit Card,92
ORD10591,2025-04-14,CUST1307,Customer_1591,Male,39,Pune,Maharashtra,P013,Saree,Ethnic Wear,Heritage,Red,S,4,3999,25,11997.0,2327.83,UPI,53
ORD10592,2026-04-09,CUST1235,Customer_1592,Male,40,Delhi,Delhi,P002,Slim Fit Jeans,Jeans,DenimCo,Pink,S,5,2499,25,9371.25,2577.62,UPI,41
ORD10593,2025-03-14,CUST1415,Customer_1593,Female,36,Hyderabad,Telangana,P011,Cargo Pants,Trousers,UrbanWear,Black,L,3,1799,10,4857.3,519.11,Net Banking,28
ORD10594,2026-06-08,CUST1349,Customer_1594,Male,18,Chennai,Tamil Nadu,P010,Polo Shirt,T-Shirts,StyleHub,Red,XXL,3,1299,10,3507.3,716.46,UPI,11
ORD10595,2026-04-11,CUST1169,Customer_1595,Female,54,Kakinada,Andhra Pradesh,P014,Blazer,Formal Wear,OfficeLine,Blue,M,3,3499,5,9972.15,2146.33,UPI,66
ORD10596,2025-10-19,CUST1322,Customer_1596,Female,37,Visakhapatnam,Andhra Pradesh,P001,Classic T-Shirt,T-Shirts,UrbanWear,Pink,XXL,2,799,20,1278.4,241.51,Credit Card,72
ORD10597,2025-04-04,CUST1334,Customer_1597,Male,44,Hyderabad,Telangana,P007,Formal Trousers,Trousers,OfficeLine,Grey,XXL,5,1999,5,9495.25,2597.82,Net Banking,67
ORD10598,2026-10-06,CUST1420,Customer_1598,Male,38,Delhi,Delhi,P014,Blazer,Formal Wear,OfficeLine,Green,XXL,5,3499,5,16620.25,2127.81,Net Banking,82
ORD10599,2026-11-23,CUST1296,Customer_1599,Male,21,Vijayawada,Andhra Pradesh,P014,Blazer,Formal Wear,OfficeLine,Red,XL,1,3499,30,2449.3,282.44,Net Banking,58
ORD10600,2026-11-11,CUST1071,Customer_1600,Male,56,Hyderabad,Telangana,P013,Saree,Ethnic Wear,Heritage,Yellow,S,5,3999,30,13996.5,2998.2,Net Banking,14
ORD10601,2025-03-09,CUST1369,Customer_1601,Male,50,Kolkata,West Bengal,P014,Blazer,Formal Wear,OfficeLine,Beige,XL,2,3499,0,6998.0,862.71,Credit Card,23
ORD10602,2026-07-11,CUST1420,Customer_1602,Male,33,Chennai,Tamil Nadu,P014,Blazer,Formal Wear,OfficeLine,Black,L,1,3499,15,2974.15,429.9,Credit Card,15
ORD10603,2025-09-04,CUST1043,Customer_1603,Male,59,Kakinada,Andhra Pradesh,P012,Kurta,Ethnic Wear,Heritage,Blue,XL,3,1899,0,5697.0,1420.7,Debit Card,22
ORD10604,2026-08-25,CUST1132,Customer_1604,Female,55,Bengaluru,Karnataka,P007,Formal Trousers,Trousers,OfficeLine,Yellow,XL,1,1999,25,1499.25,200.33,Net Banking,21
ORD10605,2026-05-19,CUST1020,Customer_1605,Male,49,Hyderabad,Telangana,P020,Sweatshirt,Sportswear,UrbanWear,Red,XL,3,1699,10,4587.3,1443.92,Cash,11
ORD10606,2025-12-03,CUST1323,Customer_1606,Female,46,Bengaluru,Karnataka,P012,Kurta,Ethnic Wear,Heritage,Grey,XL,1,1899,15,1614.15,469.71,Net Banking,84
ORD10607,2025-11-04,CUST1159,Customer_1607,Male,54,Mumbai,Maharashtra,P003,Casual Shirt,Shirts,StyleHub,Blue,S,3,1499,15,3822.45,986.04,Net Banking,23
ORD10608,2025-04-22,CUST1113,Customer_1608,Male,40,Bengaluru,Karnataka,P013,Saree,Ethnic Wear,Heritage,Black,XXL,5,3999,5,18995.25,2525.67,Cash,11
ORD10609,2026-11-08,CUST1168,Customer_1609,Female,59,Chennai,Tamil Nadu,P017,Chinos,Trousers,OfficeLine,Yellow,XXL,1,1899,15,1614.15,500.97,Debit Card,32
ORD10610,2025-08-22,CUST1254,Customer_1610,Male,53,Delhi,Delhi,P011,Cargo Pants,Trousers,UrbanWear,Green,XL,5,1799,30,6296.5,1338.64,UPI,77
ORD10611,2026-05-28,CUST1518,Customer_1611,Male,27,Chennai,Tamil Nadu,P011,Cargo Pants,Trousers,UrbanWear,Pink,S,5,1799,15,7645.75,2121.87,Debit Card,43
ORD10612,2026-12-08,CUST1005,Customer_1612,Female,33,Hyderabad,Telangana,P019,Loafers,Footwear,OfficeLine,White,XL,5,2799,30,9796.5,2488.33,Cash,17
ORD10613,2026-12-30,CUST1130,Customer_1613,Female,60,Vijayawada,Andhra Pradesh,P001,Classic T-Shirt,T-Shirts,UrbanWear,Beige,XL,5,799,30,2796.5,839.38,UPI,13
ORD10614,2026-01-14,CUST1486,Customer_1614,Male,35,Visakhapatnam,Andhra Pradesh,P006,Running Shoes,Footwear,SportX,White,L,1,3599,5,3419.05,785.62,UPI,61
ORD10615,2025-07-02,CUST1429,Customer_1615,Male,60,Delhi,Delhi,P020,Sweatshirt,Sportswear,UrbanWear,Blue,M,3,1699,10,4587.3,934.86,Cash,6
ORD10616,2026-07-18,CUST1564,Customer_1616,Male,44,Mumbai,Maharashtra,P005,Summer Dress,Dresses,Elegance,Black,L,1,2999,10,2699.1,474.33,Net Banking,81
ORD10617,2025-11-21,CUST1372,Customer_1617,Male,58,Kolkata,West Bengal,P005,Summer Dress,Dresses,Elegance,Pink,XL,2,2999,25,4498.5,452.88,UPI,86
ORD10618,2025-01-31,CUST1372,Customer_1618,Female,20,Kolkata,West Bengal,P016,Denim Jacket,Outerwear,DenimCo,Pink,M,2,3199,20,5118.4,1132.1,Net Banking,57
ORD10619,2025-06-18,CUST1553,Customer_1619,Female,22,Delhi,Delhi,P007,Formal Trousers,Trousers,OfficeLine,Grey,XXL,1,1999,0,1999.0,569.34,Credit Card,11
ORD10620,2025-07-08,CUST1011,Customer_1620,Female,19,Jaipur,Rajasthan,P018,Anarkali Dress,Dresses,Elegance,Pink,L,3,3299,0,9897.0,1142.79,Debit Card,82
ORD10621,2025-03-03,CUST1141,Customer_1621,Female,49,Vijayawada,Andhra Pradesh,P018,Anarkali Dress,Dresses,Elegance,Red,XXL,1,3299,0,3299.0,742.54,Net Banking,78
ORD10622,2026-02-11,CUST1110,Customer_1622,Female,20,Mumbai,Maharashtra,P010,Polo Shirt,T-Shirts,StyleHub,Yellow,XL,5,1299,25,4871.25,1379.1,Debit Card,9
ORD10623,2026-01-12,CUST1189,Customer_1623,Female,38,Delhi,Delhi,P010,Polo Shirt,T-Shirts,StyleHub,Grey,XL,5,1299,5,6170.25,1909.59,Cash,28
ORD10624,2026-12-27,CUST1447,Customer_1624,Female,23,Pune,Maharashtra,P016,Denim Jacket,Outerwear,DenimCo,Red,L,3,3199,30,6717.9,2118.41,Cash,61
ORD10625,2026-10-05,CUST1072,Customer_1625,Male,40,Chennai,Tamil Nadu,P009,Sneakers,Footwear,SportX,Black,S,1,3299,25,2474.25,402.02,Net Banking,61
ORD10626,2026-06-14,CUST1538,Customer_1626,Male,19,Delhi,Delhi,P005,Summer Dress,Dresses,Elegance,Beige,L,1,2999,10,2699.1,385.84,Cash,35
ORD10627,2026-01-09,CUST1550,Customer_1627,Female,31,Chennai,Tamil Nadu,P006,Running Shoes,Footwear,SportX,Green,S,2,3599,5,6838.1,1950.53,Net Banking,74
ORD10628,2025-07-12,CUST1312,Customer_1628,Male,46,Kakinada,Andhra Pradesh,P003,Casual Shirt,Shirts,StyleHub,Black,M,3,1499,15,3822.45,1021.61,Debit Card,47
ORD10629,2026-09-11,CUST1467,Customer_1629,Female,52,Kolkata,West Bengal,P013,Saree,Ethnic Wear,Heritage,Pink,XL,1,3999,15,3399.15,457.33,Debit Card,6
ORD10630,2026-02-06,CUST1552,Customer_1630,Male,34,Chennai,Tamil Nadu,P012,Kurta,Ethnic Wear,Heritage,Red,XXL,2,1899,25,2848.5,658.06,Cash,20
ORD10631,2025-06-15,CUST1091,Customer_1631,Female,29,Visakhapatnam,Andhra Pradesh,P010,Polo Shirt,T-Shirts,StyleHub,Beige,XL,2,1299,20,2078.4,547.34,Net Banking,56
ORD10632,2025-07-29,CUST1183,Customer_1632,Female,25,Visakhapatnam,Andhra Pradesh,P019,Loafers,Footwear,OfficeLine,Green,XL,1,2799,10,2519.1,534.92,Credit Card,26
ORD10633,2026-02-20,CUST1083,Customer_1633,Male,28,Bengaluru,Karnataka,P008,Leather Jacket,Outerwear,LeatherCraft,Blue,S,3,4599,5,13107.15,1849.21,Net Banking,34
ORD10634,2026-06-29,CUST1346,Customer_1634,Male,42,Kolkata,West Bengal,P017,Chinos,Trousers,OfficeLine,Pink,XXL,5,1899,25,7121.25,1294.93,Credit Card,27
ORD10635,2025-07-20,CUST1189,Customer_1635,Male,55,Hyderabad,Telangana,P007,Formal Trousers,Trousers,OfficeLine,Yellow,XXL,2,1999,10,3598.2,392.17,Debit Card,15
ORD10636,2025-07-27,CUST1333,Customer_1636,Female,18,Bengaluru,Karnataka,P019,Loafers,Footwear,OfficeLine,White,XXL,3,2799,20,6717.6,1394.97,Debit Card,98
ORD10637,2025-06-21,CUST1201,Customer_1637,Female,24,Pune,Maharashtra,P013,Saree,Ethnic Wear,Heritage,Yellow,L,4,3999,30,11197.2,2420.34,Credit Card,9
ORD10638,2025-09-19,CUST1197,Customer_1638,Male,59,Chennai,Tamil Nadu,P015,Track Pants,Sportswear,SportX,Grey,S,5,1599,25,5996.25,1146.76,Net Banking,19
ORD10639,2026-10-16,CUST1142,Customer_1639,Male,56,Pune,Maharashtra,P012,Kurta,Ethnic Wear,Heritage,Beige,M,1,1899,10,1709.1,543.86,UPI,67
ORD10640,2025-09-27,CUST1322,Customer_1640,Female,28,Chennai,Tamil Nadu,P002,Slim Fit Jeans,Jeans,DenimCo,Grey,XXL,1,2499,30,1749.3,426.84,Debit Card,98
ORD10641,2026-06-05,CUST1145,Customer_1641,Male,55,Pune,Maharashtra,P009,Sneakers,Footwear,SportX,Grey,M,3,3299,30,6927.9,1897.49,Credit Card,79
ORD10642,2026-12-30,CUST1315,Customer_1642,Female,54,Hyderabad,Telangana,P004,Hoodie,Outerwear,UrbanWear,White,XXL,1,2199,25,1649.25,358.54,Cash,15
ORD10643,2025-01-18,CUST1297,Customer_1643,Male,54,Bengaluru,Karnataka,P001,Classic T-Shirt,T-Shirts,UrbanWear,Black,XL,2,799,0,1598.0,328.17,Debit Card,6
ORD10644,2025-01-06,CUST1079,Customer_1644,Male,35,Pune,Maharashtra,P014,Blazer,Formal Wear,OfficeLine,Pink,L,3,3499,25,7872.75,1584.68,Net Banking,23
ORD10645,2026-07-22,CUST1310,Customer_1645,Female,55,Hyderabad,Telangana,P008,Leather Jacket,Outerwear,LeatherCraft,Beige,S,4,4599,0,18396.0,4223.3,Debit Card,15
ORD10646,2026-03-27,CUST1458,Customer_1646,Female,28,Chennai,Tamil Nadu,P005,Summer Dress,Dresses,Elegance,Yellow,S,2,2999,20,4798.4,795.0,Debit Card,44
ORD10647,2025-01-23,CUST1335,Customer_1647,Male,49,Jaipur,Rajasthan,P020,Sweatshirt,Sportswear,UrbanWear,Beige,XL,4,1699,30,4757.2,1243.23,Net Banking,27
ORD10648,2026-03-23,CUST1393,Customer_1648,Female,38,Kolkata,West Bengal,P020,Sweatshirt,Sportswear,UrbanWear,Green,L,3,1699,20,4077.6,692.24,UPI,13
ORD10649,2025-03-15,CUST1220,Customer_1649,Female,20,Jaipur,Rajasthan,P001,Classic T-Shirt,T-Shirts,UrbanWear,White,S,4,799,10,2876.4,377.14,Debit Card,100
ORD10650,2026-05-30,CUST1589,Customer_1650,Male,28,Bengaluru,Karnataka,P014,Blazer,Formal Wear,OfficeLine,White,XL,3,3499,5,9972.15,1600.26,Debit Card,32
ORD10651,2025-12-12,CUST1406,Customer_1651,Male,28,Delhi,Delhi,P005,Summer Dress,Dresses,Elegance,White,XL,1,2999,15,2549.15,255.83,Net Banking,78
ORD10652,2026-04-18,CUST1595,Customer_1652,Female,28,Visakhapatnam,Andhra Pradesh,P011,Cargo Pants,Trousers,UrbanWear,Black,M,4,1799,10,6476.4,1650.33,Net Banking,83
ORD10653,2025-06-04,CUST1023,Customer_1653,Female,41,Pune,Maharashtra,P002,Slim Fit Jeans,Jeans,DenimCo,Beige,L,1,2499,15,2124.15,565.25,Debit Card,34
ORD10654,2025-11-16,CUST1510,Customer_1654,Female,26,Vijayawada,Andhra Pradesh,P002,Slim Fit Jeans,Jeans,DenimCo,Blue,XXL,5,2499,25,9371.25,1687.98,Net Banking,12
ORD10655,2026-04-29,CUST1475,Customer_1655,Female,54,Visakhapatnam,Andhra Pradesh,P017,Chinos,Trousers,OfficeLine,Yellow,XXL,3,1899,20,4557.6,1135.47,Cash,69
ORD10656,2025-02-22,CUST1387,Customer_1656,Male,55,Mumbai,Maharashtra,P011,Cargo Pants,Trousers,UrbanWear,Pink,M,4,1799,0,7196.0,2164.57,Net Banking,52
ORD10657,2025-04-07,CUST1587,Customer_1657,Female,36,Kakinada,Andhra Pradesh,P020,Sweatshirt,Sportswear,UrbanWear,White,S,4,1699,0,6796.0,995.58,Net Banking,36
ORD10658,2026-04-15,CUST1592,Customer_1658,Male,46,Pune,Maharashtra,P001,Classic T-Shirt,T-Shirts,UrbanWear,Red,XL,2,799,15,1358.3,411.65,Cash,35
ORD10659,2025-03-19,CUST1584,Customer_1659,Male,55,Kakinada,Andhra Pradesh,P019,Loafers,Footwear,OfficeLine,Red,M,5,2799,30,9796.5,1208.92,UPI,69
ORD10660,2026-03-02,CUST1082,Customer_1660,Male,41,Hyderabad,Telangana,P015,Track Pants,Sportswear,SportX,Grey,L,3,1599,25,3597.75,586.76,Cash,54
ORD10661,2026-11-04,CUST1540,Customer_1661,Female,22,Bhubaneswar,Odisha,P006,Running Shoes,Footwear,SportX,Grey,XL,2,3599,20,5758.4,1384.84,Credit Card,86
ORD10662,2025-09-25,CUST1164,Customer_1662,Male,37,Kakinada,Andhra Pradesh,P018,Anarkali Dress,Dresses,Elegance,Grey,M,2,3299,15,5608.3,887.82,Debit Card,31
ORD10663,2025-02-18,CUST1414,Customer_1663,Male,25,Visakhapatnam,Andhra Pradesh,P015,Track Pants,Sportswear,SportX,Beige,M,4,1599,30,4477.2,782.97,Debit Card,24
ORD10664,2025-09-13,CUST1164,Customer_1664,Female,60,Chennai,Tamil Nadu,P003,Casual Shirt,Shirts,StyleHub,Yellow,XXL,1,1499,0,1499.0,162.75,UPI,25
ORD10665,2026-02-06,CUST1482,Customer_1665,Male,23,Chennai,Tamil Nadu,P016,Denim Jacket,Outerwear,DenimCo,Yellow,S,2,3199,25,4798.5,1371.27,Cash,45
ORD10666,2026-12-27,CUST1345,Customer_1666,Male,24,Jaipur,Rajasthan,P016,Denim Jacket,Outerwear,DenimCo,Blue,XL,5,3199,10,14395.5,1779.58,Net Banking,92
ORD10667,2025-03-18,CUST1246,Customer_1667,Female,52,Visakhapatnam,Andhra Pradesh,P009,Sneakers,Footwear,SportX,Beige,M,3,3299,5,9402.15,2138.39,Credit Card,88
ORD10668,2026-12-26,CUST1021,Customer_1668,Female,30,Vijayawada,Andhra Pradesh,P014,Blazer,Formal Wear,OfficeLine,Black,XL,2,3499,20,5598.4,937.32,Cash,18
ORD10669,2026-07-30,CUST1525,Customer_1669,Female,58,Vijayawada,Andhra Pradesh,P001,Classic T-Shirt,T-Shirts,UrbanWear,Beige,S,1,799,10,719.1,84.18,Credit Card,77
ORD10670,2025-01-18,CUST1172,Customer_1670,Male,37,Bhubaneswar,Odisha,P007,Formal Trousers,Trousers,OfficeLine,Red,XXL,4,1999,25,5997.0,1058.66,Cash,74
ORD10671,2026-08-04,CUST1513,Customer_1671,Male,35,Kakinada,Andhra Pradesh,P001,Classic T-Shirt,T-Shirts,UrbanWear,Red,XL,3,799,25,1797.75,467.31,Debit Card,43
ORD10672,2025-12-15,CUST1587,Customer_1672,Female,37,Mumbai,Maharashtra,P004,Hoodie,Outerwear,UrbanWear,Yellow,M,3,2199,5,6267.15,1696.26,Net Banking,40
ORD10673,2026-01-01,CUST1257,Customer_1673,Male,25,Hyderabad,Telangana,P006,Running Shoes,Footwear,SportX,Black,M,1,3599,25,2699.25,321.26,Debit Card,81
ORD10674,2025-11-18,CUST1341,Customer_1674,Male,26,Pune,Maharashtra,P010,Polo Shirt,T-Shirts,StyleHub,Pink,M,2,1299,5,2468.1,736.14,Debit Card,61
ORD10675,2025-05-17,CUST1326,Customer_1675,Female,29,Vijayawada,Andhra Pradesh,P002,Slim Fit Jeans,Jeans,DenimCo,Beige,XL,3,2499,10,6747.3,1337.96,Cash,11
ORD10676,2025-02-13,CUST1364,Customer_1676,Female,35,Kolkata,West Bengal,P016,Denim Jacket,Outerwear,DenimCo,White,M,2,3199,20,5118.4,803.81,Debit Card,92
ORD10677,2025-10-05,CUST1448,Customer_1677,Female,47,Kakinada,Andhra Pradesh,P003,Casual Shirt,Shirts,StyleHub,White,S,2,1499,20,2398.4,719.63,Credit Card,17
ORD10678,2025-11-29,CUST1468,Customer_1678,Male,30,Kakinada,Andhra Pradesh,P006,Running Shoes,Footwear,SportX,Green,S,4,3599,20,11516.8,1723.38,Credit Card,8
ORD10679,2026-11-02,CUST1067,Customer_1679,Female,26,Pune,Maharashtra,P011,Cargo Pants,Trousers,UrbanWear,Blue,L,3,1799,20,4317.6,1257.09,UPI,39
ORD10680,2025-12-13,CUST1250,Customer_1680,Female,60,Bhubaneswar,Odisha,P004,Hoodie,Outerwear,UrbanWear,Red,S,3,2199,25,4947.75,1087.89,Net Banking,94
ORD10681,2026-08-29,CUST1305,Customer_1681,Male,36,Mumbai,Maharashtra,P007,Formal Trousers,Trousers,OfficeLine,Yellow,M,3,1999,30,4197.9,1271.26,Debit Card,68
ORD10682,2025-02-02,CUST1387,Customer_1682,Male,35,Kakinada,Andhra Pradesh,P002,Slim Fit Jeans,Jeans,DenimCo,Grey,S,3,2499,25,5622.75,1439.82,UPI,47
ORD10683,2025-12-08,CUST1050,Customer_1683,Female,29,Visakhapatnam,Andhra Pradesh,P019,Loafers,Footwear,OfficeLine,Yellow,XL,1,2799,25,2099.25,408.8,Debit Card,34
ORD10684,2025-10-18,CUST1581,Customer_1684,Female,55,Jaipur,Rajasthan,P014,Blazer,Formal Wear,OfficeLine,White,M,5,3499,30,12246.5,2801.61,Cash,76
ORD10685,2026-08-19,CUST1011,Customer_1685,Female,29,Delhi,Delhi,P008,Leather Jacket,Outerwear,LeatherCraft,Beige,XXL,1,4599,0,4599.0,956.77,Debit Card,35
ORD10686,2026-05-11,CUST1506,Customer_1686,Female,50,Kakinada,Andhra Pradesh,P005,Summer Dress,Dresses,Elegance,Grey,L,1,2999,30,2099.3,431.25,UPI,25
ORD10687,2026-12-08,CUST1438,Customer_1687,Male,35,Chennai,Tamil Nadu,P009,Sneakers,Footwear,SportX,Yellow,L,1,3299,10,2969.1,829.12,Debit Card,46
ORD10688,2026-09-24,CUST1305,Customer_1688,Male,58,Mumbai,Maharashtra,P009,Sneakers,Footwear,SportX,Grey,L,3,3299,5,9402.15,2348.78,UPI,6
ORD10689,2026-10-22,CUST1332,Customer_1689,Male,48,Mumbai,Maharashtra,P005,Summer Dress,Dresses,Elegance,Green,M,2,2999,25,4498.5,984.84,Debit Card,68
ORD10690,2026-09-04,CUST1108,Customer_1690,Female,35,Bengaluru,Karnataka,P008,Leather Jacket,Outerwear,LeatherCraft,Pink,XL,4,4599,30,12877.2,2427.06,Cash,92
ORD10691,2026-03-20,CUST1445,Customer_1691,Male,32,Hyderabad,Telangana,P004,Hoodie,Outerwear,UrbanWear,Yellow,XXL,3,2199,0,6597.0,1649.93,Net Banking,12
ORD10692,2025-01-12,CUST1528,Customer_1692,Male,36,Vijayawada,Andhra Pradesh,P009,Sneakers,Footwear,SportX,Grey,M,1,3299,25,2474.25,332.35,Cash,46
ORD10693,2025-03-28,CUST1394,Customer_1693,Male,23,Hyderabad,Telangana,P006,Running Shoes,Footwear,SportX,Yellow,XL,2,3599,0,7198.0,938.17,UPI,24
ORD10694,2026-09-23,CUST1053,Customer_1694,Male,58,Kolkata,West Bengal,P008,Leather Jacket,Outerwear,LeatherCraft,Green,L,4,4599,0,18396.0,2346.81,Cash,65
ORD10695,2025-04-01,CUST1532,Customer_1695,Male,29,Hyderabad,Telangana,P013,Saree,Ethnic Wear,Heritage,Beige,XL,1,3999,15,3399.15,717.86,Net Banking,68
ORD10696,2025-05-30,CUST1266,Customer_1696,Female,45,Hyderabad,Telangana,P019,Loafers,Footwear,OfficeLine,Red,L,1,2799,20,2239.2,341.1,Debit Card,28
ORD10697,2025-08-02,CUST1333,Customer_1697,Female,27,Pune,Maharashtra,P011,Cargo Pants,Trousers,UrbanWear,Grey,XL,4,1799,5,6836.2,1464.65,Credit Card,42
ORD10698,2026-07-10,CUST1362,Customer_1698,Male,32,Vijayawada,Andhra Pradesh,P018,Anarkali Dress,Dresses,Elegance,Yellow,XXL,2,3299,20,5278.4,1220.92,UPI,86
ORD10699,2026-04-13,CUST1600,Customer_1699,Male,27,Delhi,Delhi,P017,Chinos,Trousers,OfficeLine,Beige,M,1,1899,0,1899.0,354.44,Debit Card,47
ORD10700,2025-02-11,CUST1133,Customer_1700,Female,39,Delhi,Delhi,P011,Cargo Pants,Trousers,UrbanWear,Grey,XXL,2,1799,20,2878.4,592.37,Cash,81
ORD10701,2026-10-08,CUST1528,Customer_1701,Male,48,Hyderabad,Telangana,P015,Track Pants,Sportswear,SportX,Beige,L,3,1599,20,3837.6,535.63,Credit Card,89
ORD10702,2026-08-07,CUST1073,Customer_1702,Male,38,Delhi,Delhi,P011,Cargo Pants,Trousers,UrbanWear,Black,M,1,1799,5,1709.05,252.39,Net Banking,95
ORD10703,2025-03-28,CUST1401,Customer_1703,Female,57,Kolkata,West Bengal,P018,Anarkali Dress,Dresses,Elegance,Black,L,2,3299,0,6598.0,1746.77,Net Banking,42
ORD10704,2026-04-28,CUST1285,Customer_1704,Male,32,Hyderabad,Telangana,P014,Blazer,Formal Wear,OfficeLine,Pink,M,1,3499,25,2624.25,770.35,Cash,51
ORD10705,2026-09-23,CUST1378,Customer_1705,Female,51,Hyderabad,Telangana,P007,Formal Trousers,Trousers,OfficeLine,Blue,M,4,1999,10,7196.4,1919.26,Debit Card,65
ORD10706,2026-12-19,CUST1380,Customer_1706,Female,26,Bengaluru,Karnataka,P013,Saree,Ethnic Wear,Heritage,Red,XXL,1,3999,25,2999.25,777.88,Credit Card,10
ORD10707,2026-02-09,CUST1481,Customer_1707,Male,43,Bhubaneswar,Odisha,P005,Summer Dress,Dresses,Elegance,Green,XL,3,2999,20,7197.6,1561.38,Net Banking,67
ORD10708,2026-03-28,CUST1143,Customer_1708,Female,60,Kakinada,Andhra Pradesh,P014,Blazer,Formal Wear,OfficeLine,Grey,M,4,3499,20,11196.8,2947.0,Net Banking,27
ORD10709,2026-05-06,CUST1429,Customer_1709,Male,24,Kakinada,Andhra Pradesh,P009,Sneakers,Footwear,SportX,Yellow,S,5,3299,15,14020.75,2515.3,UPI,51
ORD10710,2025-01-09,CUST1223,Customer_1710,Male,31,Kakinada,Andhra Pradesh,P012,Kurta,Ethnic Wear,Heritage,Grey,S,2,1899,5,3608.1,368.14,Cash,64
ORD10711,2026-05-18,CUST1524,Customer_1711,Female,43,Visakhapatnam,Andhra Pradesh,P012,Kurta,Ethnic Wear,Heritage,Red,L,4,1899,25,5697.0,967.06,UPI,49
ORD10712,2025-03-20,CUST1547,Customer_1712,Female,27,Kolkata,West Bengal,P011,Cargo Pants,Trousers,UrbanWear,Grey,M,2,1799,25,2698.5,812.47,Cash,20
ORD10713,2026-02-09,CUST1114,Customer_1713,Male,57,Hyderabad,Telangana,P005,Summer Dress,Dresses,Elegance,Blue,S,2,2999,5,5698.1,1363.46,Debit Card,5
ORD10714,2026-04-28,CUST1358,Customer_1714,Male,27,Delhi,Delhi,P007,Formal Trousers,Trousers,OfficeLine,Beige,S,5,1999,5,9495.25,1691.86,Net Banking,50
ORD10715,2026-01-15,CUST1398,Customer_1715,Male,50,Pune,Maharashtra,P020,Sweatshirt,Sportswear,UrbanWear,Grey,S,2,1699,15,2888.3,427.45,Net Banking,9
ORD10716,2026-09-06,CUST1422,Customer_1716,Female,35,Kolkata,West Bengal,P014,Blazer,Formal Wear,OfficeLine,White,M,3,3499,20,8397.6,2042.06,Cash,56
ORD10717,2025-02-16,CUST1175,Customer_1717,Female,39,Delhi,Delhi,P002,Slim Fit Jeans,Jeans,DenimCo,Pink,L,2,2499,30,3498.6,501.46,Debit Card,62
ORD10718,2026-01-26,CUST1528,Customer_1718,Male,45,Bhubaneswar,Odisha,P020,Sweatshirt,Sportswear,UrbanWear,Blue,XL,3,1699,20,4077.6,1161.24,Credit Card,63
